fade_in_time,stimulus_alpha,fade_out_length,trial_index,animation_performance,button_pressed,within_ITI,bProblem,timing_post_trial,question,time_elapsed,stimulus_side,sProblem,internal_node_id,key_press,rt,responses,Trial,uniqueid,timing_response,reverse,acc,trial_type,trial_began,success,stimulus,train_repeats,fade_out_time,Subject
,,,5,,,,,,,22243,,,0.0-3.0-1.0,32,463,,6,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"[u""<div class='center'><p>We will begin by calibrating the experiment       for the size of your screen.</p>      <p>After this short calibration, we will continue to the main task for       this study.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",4,,127
,,,6,,,,,,,24117,,,0.0-3.0-2.0,32,1873,,7,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"[u""<div class='center'><p>For the calibration stage, you will need a coin.</p>      <p>Any US coin will do.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",4,,127
,,,7,,,,,,,31797,,,0.0-3.0-3.0,32,7680,,8,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"[u""<div class='center'><img src='/static/images/coin_demo.jpg' height='400'></img>      <p>You will be asked to position the coin      as shown in the picture. You will place it against your screen,      within an empty circle presented to you.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",4,,127
,,,8,,,,,,,32907,,,0.0-3.0-4.0,32,1109,,9,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"[u""<div class='center'><p>Using the up and down arrow keys,       you will then adjust the size of the empty circle, so that it matches the       size of your coin.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",4,,127
,,,9,,,,,,,33958,,,0.0-3.0-5.0,32,1051,,10,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"[u""<div class='center'><p>Take your time in doing so, as this measurement      will be used throughout the study to make sure images are presented to       you in their correct size.</p>      <p>When you are done adjusting the circle size, press the space bar to       continue to the main task.      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",4,,127
,,,10,,,,,,,35728,,,0.0-3.0-6.0,32,1769,,11,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"[u""<div class='center'><p>Please have a coin at hand.</p>      <p>Press the space bar to start the calibration stage.</p></div>""]",4,,127
,,,11,,3,,,,,40015,,,0.0-4.0-0.0-0.0,,4286,,12,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-button-response,,,"Using the mouse, select the coin you would like to use:",4,,127
,,,12,,,,,,,47247,,,0.0-4.0-0.0-1.0-0.0,32,7231,,13,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""201.486"" r=""48.514"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""551.486"" y=""152.97199999999998"" width=""97.028"" height=""97.028"" style:""block: inline"" xlink:href=""/static/images/Quarter.png""></image>    <circle cx=""600"" cy=""201.486"" r=""48.514"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",4,,127
,,,13,,,,,,,48958,,,0.0-4.0-1.0,32,1709,,14,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""201.486"" r=""48.514"" stroke=""red"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:red;stroke-width:2"" />  <image x=""551.486"" y=""152.97199999999998"" width=""97.028"" height=""97.028"" style:""block: inline"" xlink:href=""/static/images/Quarter.png""></image>    <circle cx=""600"" cy=""201.486"" r=""48.514"" stroke=""red"" stroke-width=""2"" fill-opacity=""0"" /></svg>",4,,127
,,,14,,,,,,,50068,,,0.0-5.0-0.0,32,1109,,15,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"[u""<p>We will now continue to the main task.</p>    <p align='center'><i>Press the space bar to continue.</i></p>""]",4,,127
,,,15,,,,,,,52108,,,0.0-5.0-1.0,32,2040,,16,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>You will be presented with rapidly       changing patterns of rectangles. Through these rectangles, male faces will appear. Your task will be to indicate the location of       the faces, or any part of them, as soon as they appear.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",4,,127
,,,16,,,,,,,52768,,,0.0-5.0-2.0,32,660,,17,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>If a man's face appeared in the right half       of the screen, press the right key. If a man's face appeared in the left half       of the screen, press the left key.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",4,,127
,,,17,,,,,,,53548,,,0.0-5.0-3.0,32,780,,18,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>Please perform this task as accurately       and quickly as you can.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",4,,127
,,,18,,,,,,,59053,,,0.0-5.0-4.0,32,5505,,19,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>During the task, please focus your gaze at       the plus sign in the middle.<br>Even though the faces appear to the left        and right of the plus sign, it is important that you look at the plus         sign at all times.</p>        <p align='center'></i>Press the space bar to continue.</i></p></div>""]",4,,127
,,,19,,,,,,,66718,,,0.0-5.0-5.0,75,7664,,20,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"[u""<div class='center'>      <img src='/static/images/keys.jpg'></img>      <p>Place your fingers on the 'D' and 'K' keys as shown in the picture,       and press either one of these keys to continue.</p></div>""]",4,,127
,,,20,,,,,,,66721,,,0.0-6.0-0.0,,,,21,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,,4,,127
,,,46,,,,,,,108809,,,0.0-6.1-0.1,75,1,,22,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"[u""<div class='center'>  <p>You pressed the wrong key too many times during the practice block.</p>  <p>Press either the 'D' or 'K' keys to repeat it.</p></div>""]",4,,127
,,,72,,,,,,,136318,,,0.0-6.2-0.2,68,63,,23,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"[u""<div class='center'>  <p>You pressed the wrong key too many times during the practice block.</p>  <p>Press either the 'D' or 'K' keys to repeat it.</p></div>""]",4,,127
,,,98,,,,,,,175574,,,0.0-6.2-2.2-0.2,32,11014,,24,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,"<div class='center'>  <p>It seems that you are not performing the task as instructed.</p>  <p>Please return this HIT.</p>  <p>If you feel that this is a mistake, please email   yaniv.abir+mturk@mail.huji.ac.il</p>  <p>Press the space bar to continue.</p></div>",4,,127
,,,99,,,,,,,175577,,,0.0-6.3-0.3,,,,25,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,,,,html-keyboard-response,,,,4,,127
1,0.4,5,0,"{u'stim_duration': [34, 34, 35, 33, 33, 34, 33, 33, 33, 34, 33, 33, 33, 33, 34, 33, 33, 34, 34, 34, 33, 33, 33, 33, 34, 34, 33, 34, 34, 34, 33, 33, 33, 34, 33, 34, 34, 34, 33, None], u'mond_duration': [42, 67, 66, 67, 66, 67, 66, 67, 68, 66, 67, 67, 67, 68, 66, 67, 67, 67, 66, 66, 67, 67, 67, 67, 67, 67, 66, 66, 67, 66, 66, 68, 67, 66, 67, 67, 66, 67, 67, 66], u'nums': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]}",,900,0,100,,5566,1,0,0.0-0.0-0.0,-1,-1,,1,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,4,,0,bRMS-test,1531758937638,,../static/images/f248.jpg,1,15,128
1,0.4,5,1,"{u'stim_duration': [33, 33, 34, 34, 33, 33, 34, 34, 33, 33, 34, 34, 34, 34, 34, 33, 33, 33, 34, 34, 33, 34, 33, 34, 16, 33, 33, 34, 34, 33, 34, 34, 34, 33, 33, 33, 34, 34, 34, 34, 0], u'mond_duration': [64, 67, 67, 66, 67, 67, 67, 66, 67, 67, 66, 67, 66, 66, 66, 67, 67, 67, 67, 66, 67, 67, 66, 67, 67, 84, 50, 67, 66, 67, 67, 66, 66, 67, 67, 67, 67, 66, 66, 66, None], u'nums': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]}",,900,0,100,,11095,1,0,0.0-0.0-1.0,-1,-1,,2,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,4,,0,bRMS-test,1531758943196,,../static/images/f183.jpg,1,15,128
1,0.4,5,2,"{u'stim_duration': [33, 33, 17, 18, 33, 34, 34, 16, 30, 51, 33, 33, 34, 33, 33, 33, 33, 34, 33, 34, 34, 33, 33, 34, 33, 33, 34, 34, 33, 33, 32, 34, 34, 33, 33, 34, 33, 33, 33, None], u'mond_duration': [66, 67, 67, 83, 83, 67, 49, 84, 70, 66, 50, 67, 67, 67, 67, 67, 67, 67, 67, 67, 66, 66, 68, 66, 67, 67, 67, 66, 67, 67, 68, 67, 66, 67, 67, 67, 66, 68, 67, 67], u'nums': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]}",,900,0,100,,16606,1,0,0.0-0.0-2.0,-1,-1,,3,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,4,,0,bRMS-test,1531758948686,,../static/images/f083.jpg,1,15,128
,,,3,,,,,,,28154,,,0.0-2.0,,,,4,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,fullscreen,,True,,1,,128
,,,4,,,,,,,30418,,,0.0-3.0-0.0,32,2262,,5,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"[u""<div class='center'>Welcome to the study!<br>     <p>Your participation will help us investigate human precision and reaction-times in dynamic environments.</p>    <p>Please read the instructions carefully.</p>    <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,128
,,,5,,,,,,,32122,,,0.0-3.0-1.0,32,1703,,6,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"[u""<div class='center'><p>We will begin by calibrating the experiment       for the size of your screen.</p>      <p>After this short calibration, we will continue to the main task for       this study.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,128
,,,6,,,,,,,34756,,,0.0-3.0-2.0,32,2633,,7,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"[u""<div class='center'><p>For the calibration stage, you will need a coin.</p>      <p>Any US coin will do.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,128
,,,7,,,,,,,58187,,,0.0-3.0-3.0,32,23430,,8,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"[u""<div class='center'><img src='/static/images/coin_demo.jpg' height='400'></img>      <p>You will be asked to position the coin      as shown in the picture. You will place it against your screen,      within an empty circle presented to you.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,128
,,,8,,,,,,,62031,,,0.0-3.0-4.0,32,3844,,9,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"[u""<div class='center'><p>Using the up and down arrow keys,       you will then adjust the size of the empty circle, so that it matches the       size of your coin.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,128
,,,9,,,,,,,64056,,,0.0-3.0-5.0,32,2023,,10,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"[u""<div class='center'><p>Take your time in doing so, as this measurement      will be used throughout the study to make sure images are presented to       you in their correct size.</p>      <p>When you are done adjusting the circle size, press the space bar to       continue to the main task.      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,128
,,,10,,,,,,,65129,,,0.0-3.0-6.0,32,1072,,11,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"[u""<div class='center'><p>Please have a coin at hand.</p>      <p>Press the space bar to start the calibration stage.</p></div>""]",1,,128
,,,11,,1,,,,,69149,,,0.0-4.0-0.0-0.0,,4019,,12,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-button-response,,,"Using the mouse, select the coin you would like to use:",1,,128
,,,12,,,,,,,73373,,,0.0-4.0-0.0-1.0-0.0,38,4222,,13,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""207.582"" r=""42.418"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""557.582"" y=""165.164"" width=""84.836"" height=""84.836"" style:""block: inline"" xlink:href=""/static/images/Nickel.png""></image>    <circle cx=""600"" cy=""207.582"" r=""42.418"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,128
,,,13,,,,,,,73847,,,0.0-4.0-0.0-1.1-0.1,38,473,,14,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""205.677"" r=""44.323"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""555.677"" y=""161.35399999999998"" width=""88.646"" height=""88.646"" style:""block: inline"" xlink:href=""/static/images/Nickel.png""></image>    <circle cx=""600"" cy=""205.677"" r=""44.323"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,128
,,,14,,,,,,,74086,,,0.0-4.0-0.0-1.2-0.2,38,236,,15,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""203.772"" r=""46.227999999999994"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""553.772"" y=""157.544"" width=""92.45599999999999"" height=""92.45599999999999"" style:""block: inline"" xlink:href=""/static/images/Nickel.png""></image>    <circle cx=""600"" cy=""203.772"" r=""46.227999999999994"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,128
,,,15,,,,,,,74303,,,0.0-4.0-0.0-1.3-0.3,38,215,,16,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""201.86700000000002"" r=""48.132999999999996"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""551.867"" y=""153.734"" width=""96.26599999999999"" height=""96.26599999999999"" style:""block: inline"" xlink:href=""/static/images/Nickel.png""></image>    <circle cx=""600"" cy=""201.86700000000002"" r=""48.132999999999996"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,128
,,,16,,,,,,,74509,,,0.0-4.0-0.0-1.4-0.4,38,204,,17,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""199.962"" r=""50.038"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""549.962"" y=""149.924"" width=""100.076"" height=""100.076"" style:""block: inline"" xlink:href=""/static/images/Nickel.png""></image>    <circle cx=""600"" cy=""199.962"" r=""50.038"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,128
,,,17,,,,,,,74950,,,0.0-4.0-0.0-1.5-0.5,38,440,,18,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""198.05700000000002"" r=""51.94299999999999"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""548.057"" y=""146.11400000000003"" width=""103.88599999999998"" height=""103.88599999999998"" style:""block: inline"" xlink:href=""/static/images/Nickel.png""></image>    <circle cx=""600"" cy=""198.05700000000002"" r=""51.94299999999999"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,128
,,,18,,,,,,,77407,,,0.0-4.0-0.0-1.6-0.6,38,2456,,19,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""196.15200000000002"" r=""53.84799999999999"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""546.152"" y=""142.30400000000003"" width=""107.69599999999998"" height=""107.69599999999998"" style:""block: inline"" xlink:href=""/static/images/Nickel.png""></image>    <circle cx=""600"" cy=""196.15200000000002"" r=""53.84799999999999"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,128
,,,19,,,,,,,78407,,,0.0-4.0-0.0-1.7-0.7,40,998,,20,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""194.247"" r=""55.752999999999986"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""544.2470000000001"" y=""138.49400000000003"" width=""111.50599999999997"" height=""111.50599999999997"" style:""block: inline"" xlink:href=""/static/images/Nickel.png""></image>    <circle cx=""600"" cy=""194.247"" r=""55.752999999999986"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,128
,,,20,,,,,,,79702,,,0.0-4.0-0.0-1.8-0.8,40,1294,,21,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""196.15200000000002"" r=""53.84799999999999"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""546.152"" y=""142.30400000000003"" width=""107.69599999999998"" height=""107.69599999999998"" style:""block: inline"" xlink:href=""/static/images/Nickel.png""></image>    <circle cx=""600"" cy=""196.15200000000002"" r=""53.84799999999999"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,128
,,,21,,,,,,,82271,,,0.0-4.0-0.0-1.9-0.9,38,2566,,22,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""198.05700000000002"" r=""51.94299999999999"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""548.057"" y=""146.11400000000003"" width=""103.88599999999998"" height=""103.88599999999998"" style:""block: inline"" xlink:href=""/static/images/Nickel.png""></image>    <circle cx=""600"" cy=""198.05700000000002"" r=""51.94299999999999"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,128
,,,22,,,,,,,85534,,,0.0-4.0-0.0-1.10-0.10,32,3262,,23,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""196.15200000000002"" r=""53.84799999999999"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""546.152"" y=""142.30400000000003"" width=""107.69599999999998"" height=""107.69599999999998"" style:""block: inline"" xlink:href=""/static/images/Nickel.png""></image>    <circle cx=""600"" cy=""196.15200000000002"" r=""53.84799999999999"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,128
,,,23,,,,,,,91667,,,0.0-4.0-1.0,32,6130,,24,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""196.15200000000002"" r=""53.84799999999999"" stroke=""red"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:red;stroke-width:2"" />  <image x=""546.152"" y=""142.30400000000003"" width=""107.69599999999998"" height=""107.69599999999998"" style:""block: inline"" xlink:href=""/static/images/Nickel.png""></image>    <circle cx=""600"" cy=""196.15200000000002"" r=""53.84799999999999"" stroke=""red"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,128
,,,24,,,,,,,93698,,,0.0-5.0-0.0,32,2031,,25,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"[u""<p>We will now continue to the main task.</p>    <p align='center'><i>Press the space bar to continue.</i></p>""]",1,,128
,,,25,,,,,,,100359,,,0.0-5.0-1.0,32,6661,,26,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>You will be presented with rapidly       changing patterns of rectangles. Through these rectangles, female faces will appear. Your task will be to indicate the location of       the faces, or any part of them, as soon as they appear.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,128
,,,26,,,,,,,104661,,,0.0-5.0-2.0,32,4301,,27,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>If a woman's face appeared in the right half       of the screen, press the right key. If a woman's face appeared in the left half       of the screen, press the left key.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,128
